"FIPS","YEAR","LINECODE","LINETITLE","AREANAME","VALUE"
"13129",1987,"7010","Total employment","Gordon, Georgia [13129]",18994.00
"13129",1988,"7010","Total employment","Gordon, Georgia [13129]",20086.00
"13129",1989,"7010","Total employment","Gordon, Georgia [13129]",20912.00
"13129",1990,"7010","Total employment","Gordon, Georgia [13129]",21131.00
"13129",1991,"7010","Total employment","Gordon, Georgia [13129]",20466.00
"13129",1992,"7010","Total employment","Gordon, Georgia [13129]",21296.00
"13129",1993,"7010","Total employment","Gordon, Georgia [13129]",22284.00
"13129",1994,"7010","Total employment","Gordon, Georgia [13129]",23337.00
"13129",1995,"7010","Total employment","Gordon, Georgia [13129]",24024.00
"13129",1996,"7010","Total employment","Gordon, Georgia [13129]",24086.00
"13129",1997,"7010","Total employment","Gordon, Georgia [13129]",24788.00
"13129",1998,"7010","Total employment","Gordon, Georgia [13129]",24911.00
"13129",1999,"7010","Total employment","Gordon, Georgia [13129]",26122.00
"13129",2000,"7010","Total employment","Gordon, Georgia [13129]",26479.00
"13129",2001,"7010","Total employment","Gordon, Georgia [13129]",25407.00
"13129",2002,"7010","Total employment","Gordon, Georgia [13129]",25534.00
"13129",2003,"7010","Total employment","Gordon, Georgia [13129]",25917.00
"13131",1969,"7010","Total employment","Grady, Georgia [13131]",6332.00
"13131",1970,"7010","Total employment","Grady, Georgia [13131]",6356.00
"13131",1971,"7010","Total employment","Grady, Georgia [13131]",6353.00
"13131",1972,"7010","Total employment","Grady, Georgia [13131]",6471.00
"13131",1973,"7010","Total employment","Grady, Georgia [13131]",6913.00
"13131",1974,"7010","Total employment","Grady, Georgia [13131]",7278.00
"13131",1975,"7010","Total employment","Grady, Georgia [13131]",7489.00
"13131",1990,"7010","Total employment","Grady, Georgia [13131]",8478.00
"13131",1991,"7010","Total employment","Grady, Georgia [13131]",8452.00
"13131",1992,"7010","Total employment","Grady, Georgia [13131]",8701.00
"13131",1993,"7010","Total employment","Grady, Georgia [13131]",8766.00
"13131",1994,"7010","Total employment","Grady, Georgia [13131]",8897.00
"13131",1995,"7010","Total employment","Grady, Georgia [13131]",9121.00
"13131",1996,"7010","Total employment","Grady, Georgia [13131]",9110.00
"13131",1997,"7010","Total employment","Grady, Georgia [13131]",9016.00
"13131",1998,"7010","Total employment","Grady, Georgia [13131]",9586.00
"13131",1999,"7010","Total employment","Grady, Georgia [13131]",9196.00
"13131",2000,"7010","Total employment","Grady, Georgia [13131]",9445.00
"13131",2001,"7010","Total employment","Grady, Georgia [13131]",9564.00
"13131",2002,"7010","Total employment","Grady, Georgia [13131]",9668.00
"13131",2003,"7010","Total employment","Grady, Georgia [13131]",9534.00
"13133",1983,"7010","Total employment","Greene, Georgia [13133]",4505.00
"13133",1984,"7010","Total employment","Greene, Georgia [13133]",4963.00
"13133",1985,"7010","Total employment","Greene, Georgia [13133]",4920.00
"13133",1986,"7010","Total employment","Greene, Georgia [13133]",5148.00
"13133",1987,"7010","Total employment","Greene, Georgia [13133]",5265.00
"13133",1988,"7010","Total employment","Greene, Georgia [13133]",5415.00
"13133",1989,"7010","Total employment","Greene, Georgia [13133]",5721.00
"13133",1990,"7010","Total employment","Greene, Georgia [13133]",5800.00
"13133",1991,"7010","Total employment","Greene, Georgia [13133]",5659.00
"13133",1992,"7010","Total employment","Greene, Georgia [13133]",5614.00
"13133",1993,"7010","Total employment","Greene, Georgia [13133]",5612.00
"13133",1994,"7010","Total employment","Greene, Georgia [13133]",5872.00
"13133",1995,"7010","Total employment","Greene, Georgia [13133]",6135.00
"13133",1996,"7010","Total employment","Greene, Georgia [13133]",6248.00
"13135",1976,"7010","Total employment","Gwinnett, Georgia [13135]",35653.00
"13135",1977,"7010","Total employment","Gwinnett, Georgia [13135]",40996.00
"13135",1978,"7010","Total employment","Gwinnett, Georgia [13135]",45764.00
"13135",1979,"7010","Total employment","Gwinnett, Georgia [13135]",51255.00
"13135",1980,"7010","Total employment","Gwinnett, Georgia [13135]",59083.00
"13135",1981,"7010","Total employment","Gwinnett, Georgia [13135]",65736.00
"13135",1982,"7010","Total employment","Gwinnett, Georgia [13135]",73762.00
"13135",1983,"7010","Total employment","Gwinnett, Georgia [13135]",81299.00
"13135",1984,"7010","Total employment","Gwinnett, Georgia [13135]",100173.00
"13135",1985,"7010","Total employment","Gwinnett, Georgia [13135]",119697.00
"13135",1986,"7010","Total employment","Gwinnett, Georgia [13135]",139725.00
"13135",1987,"7010","Total employment","Gwinnett, Georgia [13135]",152933.00
"13135",1988,"7010","Total employment","Gwinnett, Georgia [13135]",164348.00
"13135",1989,"7010","Total employment","Gwinnett, Georgia [13135]",173477.00
"13137",1969,"7010","Total employment","Habersham, Georgia [13137]",8579.00
"13137",1970,"7010","Total employment","Habersham, Georgia [13137]",8664.00
"13137",1971,"7010","Total employment","Habersham, Georgia [13137]",9077.00
"13137",1972,"7010","Total employment","Habersham, Georgia [13137]",9351.00
"13137",1973,"7010","Total employment","Habersham, Georgia [13137]",9666.00
"13137",1974,"7010","Total employment","Habersham, Georgia [13137]",9771.00
"13137",1975,"7010","Total employment","Habersham, Georgia [13137]",9348.00
"13137",1976,"7010","Total employment","Habersham, Georgia [13137]",10282.00
"13137",1977,"7010","Total employment","Habersham, Georgia [13137]",10844.00
"13137",1978,"7010","Total employment","Habersham, Georgia [13137]",11407.00
"13137",1979,"7010","Total employment","Habersham, Georgia [13137]",11704.00
"13137",1980,"7010","Total employment","Habersham, Georgia [13137]",11806.00
"13137",1981,"7010","Total employment","Habersham, Georgia [13137]",11811.00
"13137",1982,"7010","Total employment","Habersham, Georgia [13137]",11645.00
"13137",1997,"7010","Total employment","Habersham, Georgia [13137]",17491.00
"13137",1998,"7010","Total employment","Habersham, Georgia [13137]",18071.00
"13137",1999,"7010","Total employment","Habersham, Georgia [13137]",18655.00
"13137",2000,"7010","Total employment","Habersham, Georgia [13137]",18785.00
"13137",2001,"7010","Total employment","Habersham, Georgia [13137]",18786.00
"13137",2002,"7010","Total employment","Habersham, Georgia [13137]",19040.00
"13137",2003,"7010","Total employment","Habersham, Georgia [13137]",19311.00
"13139",1969,"7010","Total employment","Hall, Georgia [13139]",28642.00
"13139",1970,"7010","Total employment","Hall, Georgia [13139]",29685.00
"13139",1971,"7010","Total employment","Hall, Georgia [13139]",30211.00
"13139",1972,"7010","Total employment","Hall, Georgia [13139]",30978.00
"13139",1973,"7010","Total employment","Hall, Georgia [13139]",31482.00
"13139",1974,"7010","Total employment","Hall, Georgia [13139]",32098.00
"13139",1975,"7010","Total employment","Hall, Georgia [13139]",31241.00
"13139",1990,"7010","Total employment","Hall, Georgia [13139]",55862.00
"13139",1991,"7010","Total employment","Hall, Georgia [13139]",55417.00
"13139",1992,"7010","Total employment","Hall, Georgia [13139]",56768.00
"13139",1993,"7010","Total employment","Hall, Georgia [13139]",60659.00
"13139",1994,"7010","Total employment","Hall, Georgia [13139]",65163.00
"13139",1995,"7010","Total employment","Hall, Georgia [13139]",68114.00
"13139",1996,"7010","Total employment","Hall, Georgia [13139]",70056.00
"13139",1997,"7010","Total employment","Hall, Georgia [13139]",72213.00
"13139",1998,"7010","Total employment","Hall, Georgia [13139]",75342.00
"13139",1999,"7010","Total employment","Hall, Georgia [13139]",78034.00
"13139",2000,"7010","Total employment","Hall, Georgia [13139]",81971.00
"13139",2001,"7010","Total employment","Hall, Georgia [13139]",81940.00
"13139",2002,"7010","Total employment","Hall, Georgia [13139]",82210.00
"13139",2003,"7010","Total employment","Hall, Georgia [13139]",84247.00
"13141",1983,"7010","Total employment","Hancock, Georgia [13141]",2072.00
"13141",1984,"7010","Total employment","Hancock, Georgia [13141]",2162.00
"13141",1985,"7010","Total employment","Hancock, Georgia [13141]",2168.00
"13141",1986,"7010","Total employment","Hancock, Georgia [13141]",2108.00
"13141",1987,"7010","Total employment","Hancock, Georgia [13141]",2141.00
"13141",1988,"7010","Total employment","Hancock, Georgia [13141]",2204.00
"13141",1989,"7010","Total employment","Hancock, Georgia [13141]",2260.00
"13141",1990,"7010","Total employment","Hancock, Georgia [13141]",2301.00
"13141",1991,"7010","Total employment","Hancock, Georgia [13141]",2260.00
"13141",1992,"7010","Total employment","Hancock, Georgia [13141]",2317.00
"13141",1993,"7010","Total employment","Hancock, Georgia [13141]",2386.00
"13141",1994,"7010","Total employment","Hancock, Georgia [13141]",2472.00
"13141",1995,"7010","Total employment","Hancock, Georgia [13141]",2498.00
"13141",1996,"7010","Total employment","Hancock, Georgia [13141]",2335.00
"13131",1976,"7010","Total employment","Grady, Georgia [13131]",7035.00
"13131",1977,"7010","Total employment","Grady, Georgia [13131]",7060.00
"13131",1978,"7010","Total employment","Grady, Georgia [13131]",7073.00
"13131",1979,"7010","Total employment","Grady, Georgia [13131]",7189.00
"13131",1980,"7010","Total employment","Grady, Georgia [13131]",7296.00
"13131",1981,"7010","Total employment","Grady, Georgia [13131]",7245.00
"13131",1982,"7010","Total employment","Grady, Georgia [13131]",6982.00
"13131",1983,"7010","Total employment","Grady, Georgia [13131]",7185.00
"13131",1984,"7010","Total employment","Grady, Georgia [13131]",7476.00
"13131",1985,"7010","Total employment","Grady, Georgia [13131]",7864.00
"13131",1986,"7010","Total employment","Grady, Georgia [13131]",7928.00
"13131",1987,"7010","Total employment","Grady, Georgia [13131]",7943.00
"13131",1988,"7010","Total employment","Grady, Georgia [13131]",8142.00
"13131",1989,"7010","Total employment","Grady, Georgia [13131]",8365.00
"13133",1969,"7010","Total employment","Greene, Georgia [13133]",3720.00
"13133",1970,"7010","Total employment","Greene, Georgia [13133]",3765.00
"13133",1971,"7010","Total employment","Greene, Georgia [13133]",3493.00
"13133",1972,"7010","Total employment","Greene, Georgia [13133]",3736.00
"13133",1973,"7010","Total employment","Greene, Georgia [13133]",3980.00
"13133",1974,"7010","Total employment","Greene, Georgia [13133]",3871.00
"13133",1975,"7010","Total employment","Greene, Georgia [13133]",3893.00
"13133",1976,"7010","Total employment","Greene, Georgia [13133]",4095.00
"13133",1977,"7010","Total employment","Greene, Georgia [13133]",4176.00
"13133",1978,"7010","Total employment","Greene, Georgia [13133]",4235.00
"13133",1979,"7010","Total employment","Greene, Georgia [13133]",4329.00
"13133",1980,"7010","Total employment","Greene, Georgia [13133]",4498.00
"13133",1981,"7010","Total employment","Greene, Georgia [13133]",4388.00
"13133",1982,"7010","Total employment","Greene, Georgia [13133]",4298.00
"13133",1997,"7010","Total employment","Greene, Georgia [13133]",6743.00
"13133",1998,"7010","Total employment","Greene, Georgia [13133]",6987.00
"13133",1999,"7010","Total employment","Greene, Georgia [13133]",7155.00
"13133",2000,"7010","Total employment","Greene, Georgia [13133]",7183.00
"13133",2001,"7010","Total employment","Greene, Georgia [13133]",7093.00
"13133",2002,"7010","Total employment","Greene, Georgia [13133]",6961.00
"13133",2003,"7010","Total employment","Greene, Georgia [13133]",7174.00
"13135",1969,"7010","Total employment","Gwinnett, Georgia [13135]",15920.00
"13135",1970,"7010","Total employment","Gwinnett, Georgia [13135]",17513.00
"13135",1971,"7010","Total employment","Gwinnett, Georgia [13135]",20330.00
"13135",1972,"7010","Total employment","Gwinnett, Georgia [13135]",25236.00
"13135",1973,"7010","Total employment","Gwinnett, Georgia [13135]",28733.00
"13135",1974,"7010","Total employment","Gwinnett, Georgia [13135]",31228.00
"13135",1975,"7010","Total employment","Gwinnett, Georgia [13135]",32276.00
"13135",1990,"7010","Total employment","Gwinnett, Georgia [13135]",182741.00
"13135",1991,"7010","Total employment","Gwinnett, Georgia [13135]",192405.00
"13135",1992,"7010","Total employment","Gwinnett, Georgia [13135]",207387.00
"13135",1993,"7010","Total employment","Gwinnett, Georgia [13135]",228820.00
"13135",1994,"7010","Total employment","Gwinnett, Georgia [13135]",248868.00
"13135",1995,"7010","Total employment","Gwinnett, Georgia [13135]",266843.00
"13135",1996,"7010","Total employment","Gwinnett, Georgia [13135]",284182.00
"13135",1997,"7010","Total employment","Gwinnett, Georgia [13135]",294712.00
"13135",1998,"7010","Total employment","Gwinnett, Georgia [13135]",316476.00
"13135",1999,"7010","Total employment","Gwinnett, Georgia [13135]",334312.00
"13135",2000,"7010","Total employment","Gwinnett, Georgia [13135]",352764.00
"13135",2001,"7010","Total employment","Gwinnett, Georgia [13135]",354225.00
"13135",2002,"7010","Total employment","Gwinnett, Georgia [13135]",351913.00
"13135",2003,"7010","Total employment","Gwinnett, Georgia [13135]",355099.00
"13137",1983,"7010","Total employment","Habersham, Georgia [13137]",11867.00
"13137",1984,"7010","Total employment","Habersham, Georgia [13137]",12330.00
"13137",1985,"7010","Total employment","Habersham, Georgia [13137]",12688.00
"13137",1986,"7010","Total employment","Habersham, Georgia [13137]",12865.00
"13137",1987,"7010","Total employment","Habersham, Georgia [13137]",13490.00
"13137",1988,"7010","Total employment","Habersham, Georgia [13137]",14599.00
"13137",1989,"7010","Total employment","Habersham, Georgia [13137]",15221.00
"13137",1990,"7010","Total employment","Habersham, Georgia [13137]",15768.00
"13137",1991,"7010","Total employment","Habersham, Georgia [13137]",15487.00
"13137",1992,"7010","Total employment","Habersham, Georgia [13137]",15822.00
"13137",1993,"7010","Total employment","Habersham, Georgia [13137]",16182.00
"13137",1994,"7010","Total employment","Habersham, Georgia [13137]",16379.00
"13137",1995,"7010","Total employment","Habersham, Georgia [13137]",17084.00
"13137",1996,"7010","Total employment","Habersham, Georgia [13137]",17152.00
"13139",1976,"7010","Total employment","Hall, Georgia [13139]",33292.00
"13139",1977,"7010","Total employment","Hall, Georgia [13139]",35486.00
"13139",1978,"7010","Total employment","Hall, Georgia [13139]",37576.00
"13139",1979,"7010","Total employment","Hall, Georgia [13139]",39923.00
"13139",1980,"7010","Total employment","Hall, Georgia [13139]",39979.00
"13139",1981,"7010","Total employment","Hall, Georgia [13139]",40785.00
"13139",1982,"7010","Total employment","Hall, Georgia [13139]",40861.00
"13139",1983,"7010","Total employment","Hall, Georgia [13139]",42246.00
"13139",1984,"7010","Total employment","Hall, Georgia [13139]",46119.00
"13139",1985,"7010","Total employment","Hall, Georgia [13139]",48472.00
"13139",1986,"7010","Total employment","Hall, Georgia [13139]",49925.00
"13139",1987,"7010","Total employment","Hall, Georgia [13139]",51863.00
"13139",1988,"7010","Total employment","Hall, Georgia [13139]",54110.00
"13139",1989,"7010","Total employment","Hall, Georgia [13139]",55548.00
"13141",1969,"7010","Total employment","Hancock, Georgia [13141]",2272.00
"13141",1970,"7010","Total employment","Hancock, Georgia [13141]",2224.00
"13141",1971,"7010","Total employment","Hancock, Georgia [13141]",2132.00
"13141",1972,"7010","Total employment","Hancock, Georgia [13141]",2181.00
"13141",1973,"7010","Total employment","Hancock, Georgia [13141]",2148.00
"13141",1974,"7010","Total employment","Hancock, Georgia [13141]",2041.00
"13141",1975,"7010","Total employment","Hancock, Georgia [13141]",1869.00
"13141",1976,"7010","Total employment","Hancock, Georgia [13141]",1957.00
"13141",1977,"7010","Total employment","Hancock, Georgia [13141]",2130.00
"13141",1978,"7010","Total employment","Hancock, Georgia [13141]",2199.00
"13141",1979,"7010","Total employment","Hancock, Georgia [13141]",2020.00
"13141",1980,"7010","Total employment","Hancock, Georgia [13141]",2035.00
"13141",1981,"7010","Total employment","Hancock, Georgia [13141]",2068.00
"13141",1982,"7010","Total employment","Hancock, Georgia [13141]",2014.00
"13141",1997,"7010","Total employment","Hancock, Georgia [13141]",2328.00
"13141",1998,"7010","Total employment","Hancock, Georgia [13141]",2353.00
"13141",1999,"7010","Total employment","Hancock, Georgia [13141]",2352.00
"13141",2000,"7010","Total employment","Hancock, Georgia [13141]",2335.00
"13141",2001,"7010","Total employment","Hancock, Georgia [13141]",2584.00
"13141",2002,"7010","Total employment","Hancock, Georgia [13141]",2635.00
"13141",2003,"7010","Total employment","Hancock, Georgia [13141]",2635.00
"13143",1969,"7010","Total employment","Haralson, Georgia [13143]",7124.00
"13143",1970,"7010","Total employment","Haralson, Georgia [13143]",7294.00
"13143",1971,"7010","Total employment","Haralson, Georgia [13143]",7482.00
"13143",1972,"7010","Total employment","Haralson, Georgia [13143]",8087.00
"13143",1973,"7010","Total employment","Haralson, Georgia [13143]",8173.00
"13143",1974,"7010","Total employment","Haralson, Georgia [13143]",8018.00
"13143",1975,"7010","Total employment","Haralson, Georgia [13143]",7474.00
"13143",1976,"7010","Total employment","Haralson, Georgia [13143]",7726.00
"13143",1977,"7010","Total employment","Haralson, Georgia [13143]",7987.00
"13143",1978,"7010","Total employment","Haralson, Georgia [13143]",8322.00
"13143",1979,"7010","Total employment","Haralson, Georgia [13143]",8276.00
"13143",1980,"7010","Total employment","Haralson, Georgia [13143]",8408.00
"13143",1981,"7010","Total employment","Haralson, Georgia [13143]",8376.00
"13143",1982,"7010","Total employment","Haralson, Georgia [13143]",8512.00
"13143",1983,"7010","Total employment","Haralson, Georgia [13143]",8559.00
"13143",1984,"7010","Total employment","Haralson, Georgia [13143]",8989.00
"13143",1985,"7010","Total employment","Haralson, Georgia [13143]",8930.00
"13143",1986,"7010","Total employment","Haralson, Georgia [13143]",8862.00
"13143",1987,"7010","Total employment","Haralson, Georgia [13143]",9020.00
"13143",1988,"7010","Total employment","Haralson, Georgia [13143]",9229.00
"13143",1989,"7010","Total employment","Haralson, Georgia [13143]",9111.00
"13145",1969,"7010","Total employment","Harris, Georgia [13145]",3057.00
"13145",1970,"7010","Total employment","Harris, Georgia [13145]",3177.00
"13145",1971,"7010","Total employment","Harris, Georgia [13145]",3173.00
"13145",1972,"7010","Total employment","Harris, Georgia [13145]",3221.00
"13145",1973,"7010","Total employment","Harris, Georgia [13145]",3258.00
"13145",1974,"7010","Total employment","Harris, Georgia [13145]",3325.00
"13145",1975,"7010","Total employment","Harris, Georgia [13145]",3498.00
"13145",1976,"7010","Total employment","Harris, Georgia [13145]",3705.00
"13145",1977,"7010","Total employment","Harris, Georgia [13145]",4100.00
"13145",1978,"7010","Total employment","Harris, Georgia [13145]",4140.00
"13145",1979,"7010","Total employment","Harris, Georgia [13145]",4014.00
"13145",1980,"7010","Total employment","Harris, Georgia [13145]",3980.00
"13145",1981,"7010","Total employment","Harris, Georgia [13145]",3954.00
"13145",1982,"7010","Total employment","Harris, Georgia [13145]",3760.00
"13145",1997,"7010","Total employment","Harris, Georgia [13145]",7325.00
"13145",1998,"7010","Total employment","Harris, Georgia [13145]",8871.00
"13145",1999,"7010","Total employment","Harris, Georgia [13145]",8882.00
"13145",2000,"7010","Total employment","Harris, Georgia [13145]",9095.00
"13145",2001,"7010","Total employment","Harris, Georgia [13145]",9411.00
"13145",2002,"7010","Total employment","Harris, Georgia [13145]",9747.00
"13145",2003,"7010","Total employment","Harris, Georgia [13145]",9495.00
"13147",1969,"7010","Total employment","Hart, Georgia [13147]",5769.00
"13147",1970,"7010","Total employment","Hart, Georgia [13147]",5925.00
"13147",1971,"7010","Total employment","Hart, Georgia [13147]",5823.00
"13147",1972,"7010","Total employment","Hart, Georgia [13147]",6051.00
"13147",1973,"7010","Total employment","Hart, Georgia [13147]",6384.00
"13147",1974,"7010","Total employment","Hart, Georgia [13147]",6583.00
"13147",1975,"7010","Total employment","Hart, Georgia [13147]",6349.00
"13147",1990,"7010","Total employment","Hart, Georgia [13147]",9878.00
"13147",1991,"7010","Total employment","Hart, Georgia [13147]",9522.00
"13147",1992,"7010","Total employment","Hart, Georgia [13147]",9344.00
"13147",1993,"7010","Total employment","Hart, Georgia [13147]",9426.00
"13147",1994,"7010","Total employment","Hart, Georgia [13147]",9306.00
"13147",1995,"7010","Total employment","Hart, Georgia [13147]",9219.00
"13147",1996,"7010","Total employment","Hart, Georgia [13147]",9346.00
"13147",1997,"7010","Total employment","Hart, Georgia [13147]",9465.00
"13147",1998,"7010","Total employment","Hart, Georgia [13147]",9795.00
"13147",1999,"7010","Total employment","Hart, Georgia [13147]",10508.00
"13147",2000,"7010","Total employment","Hart, Georgia [13147]",10816.00
"13147",2001,"7010","Total employment","Hart, Georgia [13147]",10276.00
"13147",2002,"7010","Total employment","Hart, Georgia [13147]",10058.00
"13147",2003,"7010","Total employment","Hart, Georgia [13147]",10043.00
"13149",1983,"7010","Total employment","Heard, Georgia [13149]",2102.00
"13149",1984,"7010","Total employment","Heard, Georgia [13149]",2217.00
"13149",1985,"7010","Total employment","Heard, Georgia [13149]",2286.00
"13149",1986,"7010","Total employment","Heard, Georgia [13149]",2355.00
"13149",1987,"7010","Total employment","Heard, Georgia [13149]",2457.00
"13149",1988,"7010","Total employment","Heard, Georgia [13149]",2473.00
"13149",1989,"7010","Total employment","Heard, Georgia [13149]",2598.00
"13149",1990,"7010","Total employment","Heard, Georgia [13149]",2832.00
"13149",1991,"7010","Total employment","Heard, Georgia [13149]",2854.00
"13149",1992,"7010","Total employment","Heard, Georgia [13149]",2995.00
"13149",1993,"7010","Total employment","Heard, Georgia [13149]",3102.00
"13149",1994,"7010","Total employment","Heard, Georgia [13149]",3115.00
"13149",1995,"7010","Total employment","Heard, Georgia [13149]",3164.00
"13149",1996,"7010","Total employment","Heard, Georgia [13149]",3100.00
"13151",1976,"7010","Total employment","Henry, Georgia [13151]",8839.00
"13151",1977,"7010","Total employment","Henry, Georgia [13151]",9379.00
"13151",1978,"7010","Total employment","Henry, Georgia [13151]",9877.00
"13151",1979,"7010","Total employment","Henry, Georgia [13151]",10252.00
"13151",1980,"7010","Total employment","Henry, Georgia [13151]",10813.00
"13151",1981,"7010","Total employment","Henry, Georgia [13151]",11184.00
"13151",1982,"7010","Total employment","Henry, Georgia [13151]",11367.00
"13151",1983,"7010","Total employment","Henry, Georgia [13151]",11980.00
"13151",1984,"7010","Total employment","Henry, Georgia [13151]",12949.00
"13151",1985,"7010","Total employment","Henry, Georgia [13151]",14495.00
"13151",1986,"7010","Total employment","Henry, Georgia [13151]",15373.00
"13151",1987,"7010","Total employment","Henry, Georgia [13151]",16291.00
"13151",1988,"7010","Total employment","Henry, Georgia [13151]",17610.00
"13151",1989,"7010","Total employment","Henry, Georgia [13151]",18593.00
"13153",1969,"7010","Total employment","Houston, Georgia [13153]",41200.00
"13153",1970,"7010","Total employment","Houston, Georgia [13153]",40744.00
"13153",1971,"7010","Total employment","Houston, Georgia [13153]",40001.00
"13153",1972,"7010","Total employment","Houston, Georgia [13153]",38921.00
"13153",1973,"7010","Total employment","Houston, Georgia [13153]",39047.00
"13153",1974,"7010","Total employment","Houston, Georgia [13153]",40085.00
"13153",1975,"7010","Total employment","Houston, Georgia [13153]",39671.00
"13153",1976,"7010","Total employment","Houston, Georgia [13153]",38873.00
"13153",1977,"7010","Total employment","Houston, Georgia [13153]",39089.00
"13153",1978,"7010","Total employment","Houston, Georgia [13153]",40127.00
"13153",1979,"7010","Total employment","Houston, Georgia [13153]",39925.00
"13153",1980,"7010","Total employment","Houston, Georgia [13153]",40906.00
"13153",1981,"7010","Total employment","Houston, Georgia [13153]",40555.00
"13153",1982,"7010","Total employment","Houston, Georgia [13153]",41659.00
"13153",1997,"7010","Total employment","Houston, Georgia [13153]",56624.00
"13153",1998,"7010","Total employment","Houston, Georgia [13153]",57418.00
"13153",1999,"7010","Total employment","Houston, Georgia [13153]",60058.00
"13153",2000,"7010","Total employment","Houston, Georgia [13153]",61451.00
"13153",2001,"7010","Total employment","Houston, Georgia [13153]",63350.00
"13153",2002,"7010","Total employment","Houston, Georgia [13153]",65453.00
"13153",2003,"7010","Total employment","Houston, Georgia [13153]",67087.00
"13155",1969,"7010","Total employment","Irwin, Georgia [13155]",3057.00
"13155",1970,"7010","Total employment","Irwin, Georgia [13155]",3152.00
"13155",1971,"7010","Total employment","Irwin, Georgia [13155]",3103.00
"13155",1972,"7010","Total employment","Irwin, Georgia [13155]",3244.00
"13155",1973,"7010","Total employment","Irwin, Georgia [13155]",3284.00
"13155",1974,"7010","Total employment","Irwin, Georgia [13155]",3435.00
"13155",1975,"7010","Total employment","Irwin, Georgia [13155]",3404.00
"13143",1990,"7010","Total employment","Haralson, Georgia [13143]",9035.00
"13143",1991,"7010","Total employment","Haralson, Georgia [13143]",8129.00
"13143",1992,"7010","Total employment","Haralson, Georgia [13143]",7822.00
"13143",1993,"7010","Total employment","Haralson, Georgia [13143]",7982.00
"13143",1994,"7010","Total employment","Haralson, Georgia [13143]",8303.00
"13143",1995,"7010","Total employment","Haralson, Georgia [13143]",8395.00
"13143",1996,"7010","Total employment","Haralson, Georgia [13143]",8439.00
"13143",1997,"7010","Total employment","Haralson, Georgia [13143]",8531.00
"13143",1998,"7010","Total employment","Haralson, Georgia [13143]",8582.00
"13143",1999,"7010","Total employment","Haralson, Georgia [13143]",8957.00
"13143",2000,"7010","Total employment","Haralson, Georgia [13143]",9174.00
"13143",2001,"7010","Total employment","Haralson, Georgia [13143]",9169.00
"13143",2002,"7010","Total employment","Haralson, Georgia [13143]",9224.00
"13143",2003,"7010","Total employment","Haralson, Georgia [13143]",9445.00
"13145",1983,"7010","Total employment","Harris, Georgia [13145]",3811.00
"13145",1984,"7010","Total employment","Harris, Georgia [13145]",4347.00
"13145",1985,"7010","Total employment","Harris, Georgia [13145]",4996.00
"13145",1986,"7010","Total employment","Harris, Georgia [13145]",5030.00
"13145",1987,"7010","Total employment","Harris, Georgia [13145]",5102.00
"13145",1988,"7010","Total employment","Harris, Georgia [13145]",5250.00
"13145",1989,"7010","Total employment","Harris, Georgia [13145]",5258.00
"13145",1990,"7010","Total employment","Harris, Georgia [13145]",5369.00
"13145",1991,"7010","Total employment","Harris, Georgia [13145]",5321.00
"13145",1992,"7010","Total employment","Harris, Georgia [13145]",5576.00
"13145",1993,"7010","Total employment","Harris, Georgia [13145]",5923.00
"13145",1994,"7010","Total employment","Harris, Georgia [13145]",6287.00
"13145",1995,"7010","Total employment","Harris, Georgia [13145]",6384.00
"13145",1996,"7010","Total employment","Harris, Georgia [13145]",7027.00
"13147",1976,"7010","Total employment","Hart, Georgia [13147]",6980.00
"13147",1977,"7010","Total employment","Hart, Georgia [13147]",7234.00
"13147",1978,"7010","Total employment","Hart, Georgia [13147]",7104.00
"13147",1979,"7010","Total employment","Hart, Georgia [13147]",7293.00
"13147",1980,"7010","Total employment","Hart, Georgia [13147]",7252.00
"13147",1981,"7010","Total employment","Hart, Georgia [13147]",7378.00
"13147",1982,"7010","Total employment","Hart, Georgia [13147]",7522.00
"13147",1983,"7010","Total employment","Hart, Georgia [13147]",7751.00
"13147",1984,"7010","Total employment","Hart, Georgia [13147]",8322.00
"13147",1985,"7010","Total employment","Hart, Georgia [13147]",8573.00
"13147",1986,"7010","Total employment","Hart, Georgia [13147]",8844.00
"13147",1987,"7010","Total employment","Hart, Georgia [13147]",9409.00
"13147",1988,"7010","Total employment","Hart, Georgia [13147]",9750.00
"13147",1989,"7010","Total employment","Hart, Georgia [13147]",10028.00
"13149",1969,"7010","Total employment","Heard, Georgia [13149]",1089.00
"13149",1970,"7010","Total employment","Heard, Georgia [13149]",1112.00
"13149",1971,"7010","Total employment","Heard, Georgia [13149]",1062.00
"13149",1972,"7010","Total employment","Heard, Georgia [13149]",1408.00
"13149",1973,"7010","Total employment","Heard, Georgia [13149]",1693.00
"13149",1974,"7010","Total employment","Heard, Georgia [13149]",2627.00
"13149",1975,"7010","Total employment","Heard, Georgia [13149]",3317.00
"13149",1976,"7010","Total employment","Heard, Georgia [13149]",3737.00
"13149",1977,"7010","Total employment","Heard, Georgia [13149]",3244.00
"13149",1978,"7010","Total employment","Heard, Georgia [13149]",2762.00
"13149",1979,"7010","Total employment","Heard, Georgia [13149]",2058.00
"13149",1980,"7010","Total employment","Heard, Georgia [13149]",1989.00
"13149",1981,"7010","Total employment","Heard, Georgia [13149]",2068.00
"13149",1982,"7010","Total employment","Heard, Georgia [13149]",2050.00
"13149",1997,"7010","Total employment","Heard, Georgia [13149]",3299.00
