msa,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,year,id
12060,525910,A,D,0,D,0,D,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2014,11219
12060,52599/,,G,55,H,651,H,3043,21,17,1,3,0,0,0,0,0,0,0,0,0,0,2014,11230
12060,525990,,G,55,H,651,H,3043,21,17,1,3,0,0,0,0,0,0,0,0,0,0,2014,11238
12060,53----,,G,42848,G,666488,G,2607790,7141,5228,1106,472,223,69,31,9,1,2,1,1,0,0,2014,11245
12060,531///,,G,30976,G,439479,G,1711338,6074,4790,736,315,150,50,23,8,1,1,1,0,0,0,2014,11255
12060,5311//,,G,9439,G,133537,G,468259,1902,1392,322,121,40,20,7,0,0,0,0,0,0,0,2014,11264
12060,53111/,,G,5884,G,68282,G,251869,914,548,241,84,24,12,5,0,0,0,0,0,0,0,2014,11272
12060,531110,,G,5884,G,68282,G,251869,914,548,241,84,24,12,5,0,0,0,0,0,0,0,2014,11280
12060,53112/,,G,2646,H,59498,G,191397,561,449,58,30,14,8,2,0,0,0,0,0,0,0,2014,11283
12060,531120,,G,2646,H,59498,G,191397,561,449,58,30,14,8,2,0,0,0,0,0,0,0,2014,11291
12060,53113/,,G,660,G,3935,G,16315,331,309,16,5,1,0,0,0,0,0,0,0,0,0,2014,11298
12060,531130,,G,660,G,3935,G,16315,331,309,16,5,1,0,0,0,0,0,0,0,0,0,2014,11306
12060,53119/,C,S,0,G,1822,G,8678,96,86,7,2,1,0,0,0,0,0,0,0,0,0,2014,11313
12060,531190,C,S,0,G,1822,G,8678,96,86,7,2,1,0,0,0,0,0,0,0,0,0,2014,11321
12060,5312//,,G,6271,H,108963,G,426954,2456,2231,131,68,15,6,2,3,0,0,0,0,0,0,2014,11332
12060,53121/,,G,6271,H,108963,G,426954,2456,2231,131,68,15,6,2,3,0,0,0,0,0,0,2014,11340
12060,531210,,G,6271,H,108963,G,426954,2456,2231,131,68,15,6,2,3,0,0,0,0,0,0,2014,11348
12060,5313//,,G,15266,G,196979,G,816125,1716,1167,283,126,95,24,14,5,1,1,1,0,0,0,2014,11360
12060,53131/,,G,13233,G,156095,G,658784,1034,576,240,97,79,21,14,5,1,1,1,0,0,0,2014,11368
12060,531311,,G,8916,G,94392,G,402912,694,359,179,73,51,18,9,4,1,0,0,0,0,0,2014,11373
12060,531312,,G,4317,G,61703,G,255872,340,217,61,24,28,3,5,1,0,1,1,0,0,0,2014,11384
12060,53132/,F,S,0,G,6299,G,28124,307,280,18,7,2,0,0,0,0,0,0,0,0,0,2014,11386
12060,531320,F,S,0,G,6299,G,28124,307,280,18,7,2,0,0,0,0,0,0,0,0,0,2014,11394
12060,53139/,,G,1426,G,34585,G,129217,375,311,25,22,14,3,0,0,0,0,0,0,0,0,2014,11404
12060,531390,,G,1426,G,34585,G,129217,375,311,25,22,14,3,0,0,0,0,0,0,0,0,2014,11412
12060,532///,,H,9461,H,114836,H,456584,999,396,360,154,64,16,8,1,0,0,0,0,0,0,2014,11424
12060,5321//,,H,3643,H,49102,H,170163,338,141,113,54,20,4,5,1,0,0,0,0,0,0,2014,11426
12060,53211/,G,D,0,D,0,D,0,235,105,91,28,4,1,5,1,0,0,0,0,0,0,2014,11433
12060,532111,G,D,0,D,0,D,0,229,101,91,27,4,1,5,0,0,0,0,0,0,0,2014,11443
12060,532112,E,D,0,D,0,D,0,6,4,0,1,0,0,0,1,0,0,0,0,0,0,2014,11455
12060,53212/,,H,1198,H,13763,H,55886,103,36,22,26,16,3,0,0,0,0,0,0,0,0,2014,11461
12060,532120,,H,1198,H,13763,H,55886,103,36,22,26,16,3,0,0,0,0,0,0,0,0,2014,11469
12060,5322//,,H,2654,H,25514,H,111958,366,130,180,35,17,2,2,0,0,0,0,0,0,0,2014,11475
12060,53221/,G,D,0,D,0,D,0,190,56,114,13,7,0,0,0,0,0,0,0,0,0,2014,11486
12060,532210,G,D,0,D,0,D,0,190,56,114,13,7,0,0,0,0,0,0,0,0,0,2014,11494
12060,53222/,E,D,0,D,0,D,0,21,4,12,1,1,1,2,0,0,0,0,0,0,0,2014,11498
12060,532220,E,D,0,D,0,D,0,21,4,12,1,1,1,2,0,0,0,0,0,0,0,2014,11506
12060,53223/,B,D,0,D,0,D,0,11,9,2,0,0,0,0,0,0,0,0,0,0,0,2014,11513
12060,532230,B,D,0,D,0,D,0,11,9,2,0,0,0,0,0,0,0,0,0,0,0,2014,11521
12060,53229/,,G,1043,G,9732,G,42007,144,61,52,21,9,1,0,0,0,0,0,0,0,0,2014,11530
12060,532291,,G,311,G,3163,G,13003,38,9,18,9,2,0,0,0,0,0,0,0,0,0,2014,11539
12060,532292,,G,4,S,0,H,111,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2014,11552
12060,532299,,G,728,G,6543,G,28893,101,47,34,12,7,1,0,0,0,0,0,0,0,0,2014,11554
12060,5323//,,H,355,H,3573,H,16176,45,15,22,6,1,1,0,0,0,0,0,0,0,0,2014,11567
12060,53231/,,H,355,H,3573,H,16176,45,15,22,6,1,1,0,0,0,0,0,0,0,0,2014,11575
12060,532310,,H,355,H,3573,H,16176,45,15,22,6,1,1,0,0,0,0,0,0,0,0,2014,11583
12060,5324//,,G,2809,G,36647,G,158287,250,110,45,59,26,9,1,0,0,0,0,0,0,0,2014,11591
12060,53241/,,H,673,G,9999,H,44987,57,23,8,19,5,2,0,0,0,0,0,0,0,0,2014,11600
12060,532411,B,D,0,D,0,D,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,2014,11603
12060,532412,,H,649,H,9406,H,43320,48,15,7,19,5,2,0,0,0,0,0,0,0,0,2014,11615
12060,53242/,C,D,0,D,0,D,0,14,8,1,2,3,0,0,0,0,0,0,0,0,0,2014,11618
12060,532420,C,D,0,D,0,D,0,14,8,1,2,3,0,0,0,0,0,0,0,0,0,2014,11626
12060,53249/,,G,1964,G,24356,G,103820,179,79,36,38,18,7,1,0,0,0,0,0,0,0,2014,11640
12060,532490,,G,1964,G,24356,G,103820,179,79,36,38,18,7,1,0,0,0,0,0,0,0,2014,11648
12060,533///,G,D,0,D,0,D,0,68,42,10,3,9,3,0,0,0,1,0,1,0,0,2014,11656
12060,5331//,G,D,0,D,0,D,0,68,42,10,3,9,3,0,0,0,1,0,1,0,0,2014,11664
12060,53311/,G,D,0,D,0,D,0,68,42,10,3,9,3,0,0,0,1,0,1,0,0,2014,11672
12060,533110,G,D,0,D,0,D,0,68,42,10,3,9,3,0,0,0,1,0,1,0,0,2014,11680
12060,54----,,G,187507,G,3513080,G,14673072,21346,16246,2186,1384,940,318,184,49,24,15,12,1,2,0,2014,11687
12060,541///,,G,187507,G,3513080,G,14673072,21346,16246,2186,1384,940,318,184,49,24,15,12,1,2,0,2014,11695
12060,5411//,,G,23879,G,459907,G,1970432,3789,2975,417,219,105,41,23,6,3,0,0,0,0,0,2014,11700
12060,54111/,,G,22667,G,442775,G,1904120,3551,2793,392,199,98,37,23,6,3,0,0,0,0,0,2014,11711
12060,541110,,G,22667,G,442775,G,1904120,3551,2793,392,199,98,37,23,6,3,0,0,0,0,0,2014,11719
12060,54119/,,G,1212,G,17132,G,66312,238,182,25,20,7,4,0,0,0,0,0,0,0,0,2014,11725
12060,541191,,H,1058,H,15583,H,59625,188,140,23,15,6,4,0,0,0,0,0,0,0,0,2014,11734
12060,541199,,G,154,G,1549,G,6687,50,42,2,5,1,0,0,0,0,0,0,0,0,0,2014,11743
12060,5412//,,G,26811,G,407963,G,1760418,2722,1967,416,177,92,27,28,9,1,5,5,0,0,0,2014,11752
12060,54121/,,G,26811,G,407963,G,1760418,2722,1967,416,177,92,27,28,9,1,5,5,0,0,0,2014,11760
12060,541211,,G,10676,G,195454,G,886251,1140,839,193,52,26,12,12,3,1,2,2,0,0,0,2014,11763
12060,541213,,H,3281,H,14066,G,41661,586,374,106,76,28,2,0,0,0,0,0,0,0,0,2014,11772
12060,541214,,H,6092,H,116098,H,504949,123,46,20,19,13,8,11,5,0,1,1,0,0,0,2014,11783
12060,541219,,G,6762,G,82345,G,327557,873,708,97,30,25,5,5,1,0,2,2,0,0,0,2014,11792
12060,5413//,,G,28219,G,498564,G,2092080,2244,1460,290,217,167,70,29,7,3,1,0,0,1,0,2014,11797
12060,54131/,,G,3707,G,65515,G,303214,407,278,52,30,29,12,6,0,0,0,0,0,0,0,2014,11805
12060,541310,,G,3707,G,65515,G,303214,407,278,52,30,29,12,6,0,0,0,0,0,0,0,2014,11813
12060,54132/,,G,384,G,3390,G,17597,110,88,11,7,4,0,0,0,0,0,0,0,0,0,2014,11819
12060,541320,,G,384,G,3390,G,17597,110,88,11,7,4,0,0,0,0,0,0,0,0,0,2014,11827
12060,54133/,,G,21007,G,391244,G,1605596,1287,774,169,148,114,50,23,5,3,1,0,0,1,0,2014,11837
12060,541330,,G,21007,G,391244,G,1605596,1287,774,169,148,114,50,23,5,3,1,0,0,1,0,2014,11845
12060,54134/,,H,111,G,1447,G,6524,44,38,3,3,0,0,0,0,0,0,0,0,0,0,2014,11854
12060,541340,,H,111,G,1447,G,6524,44,38,3,3,0,0,0,0,0,0,0,0,0,0,2014,11862
12060,54135/,,G,823,G,7543,G,34652,162,143,10,4,3,1,0,1,0,0,0,0,0,0,2014,11870
12060,541350,,G,823,G,7543,G,34652,162,143,10,4,3,1,0,1,0,0,0,0,0,0,2014,11878
12060,54136/,,G,102,H,1512,H,7114,8,3,3,1,0,1,0,0,0,0,0,0,0,0,2014,11885
12060,541360,,G,102,H,1512,H,7114,8,3,3,1,0,1,0,0,0,0,0,0,0,0,2014,11893
12060,54137/,,G,668,G,6600,G,30709,125,84,21,13,7,0,0,0,0,0,0,0,0,0,2014,11903
12060,541370,,G,668,G,6600,G,30709,125,84,21,13,7,0,0,0,0,0,0,0,0,0,2014,11911
12060,54138/,,G,1417,G,21313,G,86674,101,52,21,11,10,6,0,1,0,0,0,0,0,0,2014,11915
12060,541380,,G,1417,G,21313,G,86674,101,52,21,11,10,6,0,1,0,0,0,0,0,0,2014,11923
12060,5414//,,G,2663,G,32602,G,153569,882,758,68,34,18,3,1,0,0,0,0,0,0,0,2014,11930
12060,54141/,,G,1031,G,11198,G,56789,355,306,32,9,5,3,0,0,0,0,0,0,0,0,2014,11937
12060,541410,,G,1031,G,11198,G,56789,355,306,32,9,5,3,0,0,0,0,0,0,0,0,2014,11945
12060,54142/,,H,107,H,2739,H,11775,23,18,1,3,1,0,0,0,0,0,0,0,0,0,2014,11958
12060,541420,,H,107,H,2739,H,11775,23,18,1,3,1,0,0,0,0,0,0,0,0,0,2014,11966
12060,54143/,,G,1490,G,18394,G,83849,486,418,33,22,12,0,1,0,0,0,0,0,0,0,2014,11969
12060,541430,,G,1490,G,18394,G,83849,486,418,33,22,12,0,1,0,0,0,0,0,0,0,2014,11977
12060,54149/,,H,35,G,271,H,1156,18,16,2,0,0,0,0,0,0,0,0,0,0,0,2014,11988
12060,541490,,H,35,G,271,H,1156,18,16,2,0,0,0,0,0,0,0,0,0,0,0,2014,11996
12060,5415//,,G,49848,G,1110073,G,4465120,4701,3726,351,225,247,73,51,13,10,5,4,0,1,0,2014,12007
12060,54151/,,G,49848,G,1110073,G,4465120,4701,3726,351,225,247,73,51,13,10,5,4,0,1,0,2014,12015
12060,541511,,G,21990,G,420220,G,1790116,2257,1752,168,122,132,44,29,5,4,1,1,0,0,0,2014,12024
12060,541512,,G,16134,G,385233,G,1507558,1851,1503,144,77,83,17,19,2,4,2,2,0,0,0,2014,12031
12060,541513,I,D,0,D,0,D,0,209,144,20,14,18,6,2,3,1,1,0,0,1,0,2014,12034
12060,541519,,H,4398,G,85051,G,373514,384,327,19,12,14,6,1,3,1,1,1,0,0,0,2014,12048
12060,5416//,,G,30872,G,651703,G,2831867,4472,3719,323,198,127,61,30,8,3,3,2,1,0,0,2014,12053
12060,54161/,,G,27905,G,591539,G,2568932,3964,3336,260,168,107,51,29,7,3,3,2,1,0,0,2014,12061
12060,541611,,H,14373,H,355629,H,1563261,2133,1837,135,74,40,23,17,3,2,2,2,0,0,0,2014,12072
12060,541612,,G,4117,G,104072,H,443720,296,213,25,21,22,7,4,3,1,0,0,0,0,0,2014,12074
12060,541613,,G,6868,G,92700,G,393912,1140,962,72,54,36,12,2,1,0,1,0,1,0,0,2014,12084
12060,541614,,G,2068,G,31393,H,133240,248,192,21,16,7,6,6,0,0,0,0,0,0,0,2014,12090
12060,541618,,G,479,G,7745,G,34799,147,132,7,3,2,3,0,0,0,0,0,0,0,0,2014,12100
12060,54162/,,G,1247,G,17975,G,80870,181,116,34,14,11,5,1,0,0,0,0,0,0,0,2014,12105
12060,541620,,G,1247,G,17975,G,80870,181,116,34,14,11,5,1,0,0,0,0,0,0,0,2014,12113
12060,54169/,,G,1720,G,42189,G,182065,327,267,29,16,9,5,0,1,0,0,0,0,0,0,2014,12128
12060,541690,,G,1720,G,42189,G,182065,327,267,29,16,9,5,0,1,0,0,0,0,0,0,2014,12136
12060,5417//,,G,5898,H,106807,H,391325,232,130,40,22,15,13,7,2,2,1,1,0,0,0,2014,12142
12060,54171/,,G,5677,H,102500,H,374073,203,118,29,18,14,12,7,2,2,1,1,0,0,0,2014,12149
12060,541711,,G,105,G,2176,G,10335,26,19,3,3,1,0,0,0,0,0,0,0,0,0,2014,12154
12060,541712,,G,5572,H,100324,H,363738,177,99,26,15,13,12,7,2,2,1,1,0,0,0,2014,12164
12060,54172/,,G,221,G,4307,G,17252,29,12,11,4,1,1,0,0,0,0,0,0,0,0,2014,12170
12060,541720,,G,221,G,4307,G,17252,29,12,11,4,1,1,0,0,0,0,0,0,0,0,2014,12178
12060,5418//,,G,8655,G,145192,G,577301,935,676,99,61,66,19,10,3,1,0,0,0,0,0,2014,12188
12060,54181/,,G,3564,G,78562,G,304833,286,181,32,30,32,4,5,2,0,0,0,0,0,0,2014,12198
12060,541810,,G,3564,G,78562,G,304833,286,181,32,30,32,4,5,2,0,0,0,0,0,0,2014,12206
12060,54182/,,G,1043,G,19302,G,81079,230,189,20,7,9,4,1,0,0,0,0,0,0,0,2014,12209
12060,541820,,G,1043,G,19302,G,81079,230,189,20,7,9,4,1,0,0,0,0,0,0,0,2014,12217
12060,54183/,,H,215,H,3680,H,15276,28,19,3,2,4,0,0,0,0,0,0,0,0,0,2014,12229
12060,541830,,H,215,H,3680,H,15276,28,19,3,2,4,0,0,0,0,0,0,0,0,0,2014,12237
12060,54184/,,G,229,G,5612,G,19374,50,38,7,1,3,1,0,0,0,0,0,0,0,0,2014,12240
12060,541840,,G,229,G,5612,G,19374,50,38,7,1,3,1,0,0,0,0,0,0,0,0,2014,12248
12060,54185/,,H,933,G,7308,G,29001,70,56,4,5,3,1,0,0,1,0,0,0,0,0,2014,12263
12060,541850,,H,933,G,7308,G,29001,70,56,4,5,3,1,0,0,1,0,0,0,0,0,2014,12271
12060,54186/,,H,1061,H,16011,H,61704,61,33,8,7,5,5,3,0,0,0,0,0,0,0,2014,12278
12060,541860,,H,1061,H,16011,H,61704,61,33,8,7,5,5,3,0,0,0,0,0,0,0,2014,12286
12060,54187/,,H,253,H,1970,H,9290,25,15,4,2,3,0,1,0,0,0,0,0,0,0,2014,12292
12060,541870,,H,253,H,1970,H,9290,25,15,4,2,3,0,1,0,0,0,0,0,0,0,2014,12300
12060,54189/,,H,1357,H,12747,H,56744,185,145,21,7,7,4,0,1,0,0,0,0,0,0,2014,12311
12060,541890,,H,1357,H,12747,H,56744,185,145,21,7,7,4,0,1,0,0,0,0,0,0,2014,12319
12060,5419//,,G,10662,G,100269,G,430960,1369,835,182,231,103,11,5,1,1,0,0,0,0,0,2014,12322
12060,54191/,,G,1382,G,17245,G,76359,133,75,24,14,16,3,0,1,0,0,0,0,0,0,2014,12328
12060,541910,,G,1382,G,17245,G,76359,133,75,24,14,16,3,0,1,0,0,0,0,0,0,2014,12336
12060,54192/,,H,1038,G,5780,G,27631,341,294,22,20,3,1,1,0,0,0,0,0,0,0,2014,12351
12060,541921,,H,864,G,3970,G,19345,235,194,18,19,2,1,1,0,0,0,0,0,0,0,2014,12359
12060,541922,,G,174,H,1810,G,8286,106,100,4,1,1,0,0,0,0,0,0,0,0,0,2014,12361
12060,54193/,E,S,0,H,3812,H,16634,77,66,6,1,3,0,1,0,0,0,0,0,0,0,2014,12373
12060,541930,E,S,0,H,3812,H,16634,77,66,6,1,3,0,1,0,0,0,0,0,0,0,2014,12381
12060,54194/,,G,6246,G,45242,G,197808,494,117,112,180,79,5,1,0,0,0,0,0,0,0,2014,12391
12060,541940,,G,6246,G,45242,G,197808,494,117,112,180,79,5,1,0,0,0,0,0,0,0,2014,12399
12060,54199/,,G,1651,H,28190,H,112528,324,283,18,16,2,2,2,0,1,0,0,0,0,0,2014,12406
12060,541990,,G,1651,H,28190,H,112528,324,283,18,16,2,2,2,0,1,0,0,0,0,0,2014,12414
12060,55----,,G,103289,G,3648386,G,11220625,1288,506,172,148,166,124,99,39,21,13,4,4,3,2,2014,12418
12060,551///,,G,103289,G,3648386,G,11220625,1288,506,172,148,166,124,99,39,21,13,4,4,3,2,2014,12426
12060,5511//,,G,103289,G,3648386,G,11220625,1288,506,172,148,166,124,99,39,21,13,4,4,3,2,2014,12434
12060,55111/,,G,103289,G,3648386,G,11220625,1288,506,172,148,166,124,99,39,21,13,4,4,3,2,2014,12442
12060,551111,,G,271,G,7158,G,23688,11,3,2,3,1,2,0,0,0,0,0,0,0,0,2014,12451
12060,551112,,G,2278,G,61261,G,238240,131,77,20,10,10,8,5,1,0,0,0,0,0,0,2014,12458
12060,551114,,G,100740,G,3579967,G,10958697,1146,426,150,135,155,114,94,38,21,13,4,4,3,2,2014,12464
12060,56----,,G,196724,G,1886970,G,7887631,8103,4951,1052,749,634,324,253,81,39,20,13,3,3,1,2014,12477
12060,561///,,G,191386,G,1817367,G,7613457,7738,4775,983,693,590,313,245,80,39,20,13,3,3,1,2014,12485
12060,5611//,,G,11982,H,379703,H,1138240,634,414,82,57,38,28,11,1,1,2,1,0,1,0,2014,12488
12060,56111/,,G,11982,H,379703,H,1138240,634,414,82,57,38,28,11,1,1,2,1,0,1,0,2014,12496
12060,561110,,G,11982,H,379703,H,1138240,634,414,82,57,38,28,11,1,1,2,1,0,1,0,2014,12504
12060,5612//,,H,13779,H,91176,H,374650,150,78,17,18,13,9,8,4,0,3,1,0,1,1,2014,12517
12060,56121/,,H,13779,H,91176,H,374650,150,78,17,18,13,9,8,4,0,3,1,0,1,1,2014,12525
12060,561210,,H,13779,H,91176,H,374650,150,78,17,18,13,9,8,4,0,3,1,0,1,1,2014,12533
12060,5613//,,G,84319,G,670388,G,2957880,1419,649,137,100,149,149,153,51,25,6,4,2,0,0,2014,12541
12060,56131/,,G,6401,G,65002,G,297702,427,312,43,21,27,10,8,4,2,0,0,0,0,0,2014,12550
12060,561311,,G,5301,G,36418,G,169093,192,129,20,6,15,8,8,4,2,0,0,0,0,0,2014,12559
12060,561312,,G,1100,G,28584,G,128609,235,183,23,15,12,2,0,0,0,0,0,0,0,0,2014,12560
12060,56132/,,G,73810,G,570965,G,2495413,926,324,86,72,109,130,132,44,23,6,4,2,0,0,2014,12572
12060,561320,,G,73810,G,570965,G,2495413,926,324,86,72,109,130,132,44,23,6,4,2,0,0,2014,12580
12060,56133/,,G,4108,G,34421,G,164765,66,13,8,7,13,9,13,3,0,0,0,0,0,0,2014,12583
12060,561330,,G,4108,G,34421,G,164765,66,13,8,7,13,9,13,3,0,0,0,0,0,0,2014,12591
12060,5614//,,G,17690,G,189673,H,1067286,812,496,126,79,57,19,21,8,5,1,0,0,1,0,2014,12601
12060,56141/,,G,1358,H,12088,H,57778,105,81,7,6,7,3,0,0,1,0,0,0,0,0,2014,12607
12060,561410,,G,1358,H,12088,H,57778,105,81,7,6,7,3,0,0,1,0,0,0,0,0,2014,12615
12060,56142/,,H,6973,G,46414,H,522794,105,47,4,17,17,8,7,2,2,1,0,0,1,0,2014,12630
12060,561421,,G,426,G,3174,G,13415,26,14,2,3,6,0,1,0,0,0,0,0,0,0,2014,12633
12060,561422,,H,6547,G,43240,H,509379,79,33,2,14,11,8,6,2,2,1,0,0,1,0,2014,12646
12060,56143/,,H,1724,H,14230,H,61934,286,166,80,26,11,3,0,0,0,0,0,0,0,0,2014,12650
12060,561431,,G,620,G,3028,G,12651,143,94,42,6,0,1,0,0,0,0,0,0,0,0,2014,12658
12060,561439,,H,1104,H,11202,H,49283,143,72,38,20,11,2,0,0,0,0,0,0,0,0,2014,12666
12060,56144/,,H,2726,H,21760,H,96247,111,56,15,19,9,3,7,2,0,0,0,0,0,0,2014,12676
12060,561440,,H,2726,H,21760,H,96247,111,56,15,19,9,3,7,2,0,0,0,0,0,0,2014,12684
12060,56145/,G,D,0,D,0,D,0,15,5,2,2,1,1,1,2,1,0,0,0,0,0,2014,12688
12060,561450,G,D,0,D,0,D,0,15,5,2,2,1,1,1,2,1,0,0,0,0,0,2014,12696
12060,56149/,,G,2980,H,42482,H,167595,190,141,18,9,12,1,6,2,1,0,0,0,0,0,2014,12705
12060,561491,,G,167,G,1045,G,4340,23,14,4,3,2,0,0,0,0,0,0,0,0,0,2014,12711
12060,561492,C,S,0,H,2302,H,10170,78,70,4,1,3,0,0,0,0,0,0,0,0,0,2014,12719
12060,561499,,G,2596,H,39135,H,153085,89,57,10,5,7,1,6,2,1,0,0,0,0,0,2014,12728
12060,5615//,,H,5114,H,95087,H,337600,531,418,54,24,25,3,4,2,0,1,1,0,0,0,2014,12739
12060,56151/,G,S,0,H,29568,H,103140,409,345,35,15,11,0,3,0,0,0,0,0,0,0,2014,12743
12060,561510,G,S,0,H,29568,H,103140,409,345,35,15,11,0,3,0,0,0,0,0,0,0,2014,12751
12060,56152/,,H,250,H,2274,H,10475,41,29,9,1,1,1,0,0,0,0,0,0,0,0,2014,12766
12060,561520,,H,250,H,2274,H,10475,41,29,9,1,1,1,0,0,0,0,0,0,0,0,2014,12774
12060,56159/,,G,2925,H,63245,H,223985,81,44,10,8,13,2,1,2,0,1,1,0,0,0,2014,12776
12060,561591,,H,415,G,4027,G,16038,32,19,7,4,0,1,1,0,0,0,0,0,0,0,2014,12785
12060,561599,,H,2510,H,59218,H,207947,49,25,3,4,13,1,0,2,0,1,1,0,0,0,2014,12796
12060,5616//,,G,22190,G,136943,G,541158,552,309,70,60,42,32,23,5,6,5,4,1,0,0,2014,12806
12060,56161/,,G,19704,G,107432,G,418082,326,166,37,30,33,28,17,4,6,5,4,1,0,0,2014,12814
12060,561611,,G,793,G,7969,G,35140,133,106,10,8,4,4,1,0,0,0,0,0,0,0,2014,12818
12060,561612,,G,18180,G,92857,G,355542,184,60,25,21,28,23,12,4,6,5,4,1,0,0,2014,12830
12060,561613,,H,731,H,6606,H,27400,9,0,2,1,1,1,4,0,0,0,0,0,0,0,2014,12838
12060,56162/,,G,2486,G,29511,G,123076,226,143,33,30,9,4,6,1,0,0,0,0,0,0,2014,12840
12060,561621,,G,2074,G,24671,G,102211,162,92,27,25,9,4,4,1,0,0,0,0,0,0,2014,12848
12060,561622,,G,412,G,4840,G,20865,64,51,6,5,0,0,2,0,0,0,0,0,0,0,2014,12859
12060,5617//,,G,28568,G,173681,G,863566,3198,2120,427,326,243,54,19,8,0,1,1,0,0,0,2014,12865
12060,56171/,,G,3583,G,35040,G,147860,319,154,54,58,43,8,2,0,0,0,0,0,0,0,2014,12875
12060,561710,,G,3583,G,35040,G,147860,319,154,54,58,43,8,2,0,0,0,0,0,0,0,2014,12883
12060,56172/,,G,11452,G,50278,G,275373,975,667,107,91,77,16,10,6,0,1,1,0,0,0,2014,12888
12060,561720,,G,11452,G,50278,G,275373,975,667,107,91,77,16,10,6,0,1,1,0,0,0,2014,12896
12060,56173/,,G,11577,G,74694,G,372596,1571,1065,214,148,108,28,7,1,0,0,0,0,0,0,2014,12908
12060,561730,,G,11577,G,74694,G,372596,1571,1065,214,148,108,28,7,1,0,0,0,0,0,0,2014,12916
12060,56174/,,G,926,H,6647,H,29849,132,94,22,10,4,1,0,1,0,0,0,0,0,0,2014,12926
12060,561740,,G,926,H,6647,H,29849,132,94,22,10,4,1,0,1,0,0,0,0,0,0,2014,12934
12060,56179/,,G,1030,G,7022,G,37888,201,140,30,19,11,1,0,0,0,0,0,0,0,0,2014,12935
12060,561790,,G,1030,G,7022,G,37888,201,140,30,19,11,1,0,0,0,0,0,0,0,0,2014,12943
12060,5619//,,G,7744,G,80716,G,333077,442,291,70,29,23,19,6,1,2,1,1,0,0,0,2014,12958
12060,56191/,,G,474,G,3146,G,10960,35,23,5,1,3,2,1,0,0,0,0,0,0,0,2014,12961
12060,561910,,G,474,G,3146,G,10960,35,23,5,1,3,2,1,0,0,0,0,0,0,0,2014,12969
12060,56192/,,H,4019,G,38812,G,156968,189,123,30,15,8,7,4,0,1,1,1,0,0,0,2014,12982
12060,561920,,H,4019,G,38812,G,156968,189,123,30,15,8,7,4,0,1,1,1,0,0,0,2014,12990
12060,56199/,,G,3251,G,38758,G,165149,218,145,35,13,12,10,1,1,1,0,0,0,0,0,2014,12995
12060,561990,,G,3251,G,38758,G,165149,218,145,35,13,12,10,1,1,1,0,0,0,0,0,2014,13003
12060,562///,,G,5338,G,69603,G,274174,365,176,69,56,44,11,8,1,0,0,0,0,0,0,2014,13008
12060,5621//,,G,3200,G,41367,G,160642,195,97,36,23,22,10,7,0,0,0,0,0,0,0,2014,13022
12060,56211/,,G,3200,G,41367,G,160642,195,97,36,23,22,10,7,0,0,0,0,0,0,0,2014,13030
12060,562111,,G,2431,G,30560,G,120291,160,81,31,17,19,7,5,0,0,0,0,0,0,0,2014,13035
12060,562112,,H,231,G,3693,H,12491,13,4,3,3,2,0,1,0,0,0,0,0,0,0,2014,13046
12060,562119,,G,538,G,7114,G,27860,22,12,2,3,1,3,1,0,0,0,0,0,0,0,2014,13051
12060,5622//,,G,281,G,3830,G,14887,33,17,7,5,4,0,0,0,0,0,0,0,0,0,2014,13056
12060,56221/,,G,281,G,3830,G,14887,33,17,7,5,4,0,0,0,0,0,0,0,0,0,2014,13064
12060,562211,,H,94,G,1407,G,5221,6,2,1,1,2,0,0,0,0,0,0,0,0,0,2014,13078
12060,562212,,G,128,G,1678,G,6219,22,12,6,3,1,0,0,0,0,0,0,0,0,0,2014,13080
12060,562213,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,13088
12060,562219,B,D,0,D,0,D,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,2014,13099
12060,5629//,,G,1857,G,24406,G,98645,137,62,26,28,18,1,1,1,0,0,0,0,0,0,2014,13103
12060,56291/,,G,1102,H,16348,H,66343,66,32,11,11,10,1,0,1,0,0,0,0,0,0,2014,13108
12060,562910,,G,1102,H,16348,H,66343,66,32,11,11,10,1,0,1,0,0,0,0,0,0,2014,13116
12060,56292/,,G,371,G,4242,G,15792,16,4,2,4,5,0,1,0,0,0,0,0,0,0,2014,13126
12060,562920,,G,371,G,4242,G,15792,16,4,2,4,5,0,1,0,0,0,0,0,0,0,2014,13134
12060,56299/,,H,384,G,3816,G,16510,55,26,13,13,3,0,0,0,0,0,0,0,0,0,2014,13146
12060,562991,,G,245,G,2301,G,9951,39,21,9,7,2,0,0,0,0,0,0,0,0,0,2014,13149
12060,562998,,H,139,H,1515,G,6559,16,5,4,6,1,0,0,0,0,0,0,0,0,0,2014,13159
12060,61----,,G,57449,H,601323,H,2516021,2134,1180,317,239,224,93,55,16,6,4,3,0,0,1,2014,13171
